id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,genres,production_companies,original_language,status
396422,Annabelle: Creation,15000000,306592201,110,2017-08-03,6.605,5867,5.3405,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",Horror,Atomic Monster|New Line Cinema|The Safran Company|RatPac Entertainment,en,Released
324849,The Lego Batman Movie,80000000,311950384,104,2017-02-08,7.234,5254,4.234,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",Animation|Action|Comedy|Family,Lin Pictures|Animal Logic|DC Entertainment|Lord Miller|Warner Bros. Pictures|The LEGO Group|Warner Animation Group|RatPac Entertainment,en,Released
364689,Ferdinand,111000000,295038508,108,2017-12-09,7.2,3004,6.1892,"Ferdinand, a little bull, prefers sitting quietly under a cork tree just smelling the flowers versus jumping around, snorting, and butting heads with other bulls. As Ferdinand grows big and strong, his temperament remains mellow, but one day five men come to choose the ""biggest, fastest, roughest bull"" for the bullfights in Madrid and Ferdinand is mistakenly chosen.  Based on the classic 1936 children's book by Munro Leaf.",Animation|Family|Adventure|Comedy,Blue Sky Studios|20th Century Fox Animation|Davis Entertainment|20th Century Fox,en,Released
381288,Split,9000000,278454358,117,2017-01-19,7.343,17980,7.3539,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",Horror|Thriller,Blinding Edge Pictures|Blumhouse Productions,en,Released
335984,Blade Runner 2049,150000000,259239658,164,2017-10-04,7.6,14573,13.5422,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",Science Fiction|Drama,Alcon Entertainment|Columbia Pictures|Scott Free Productions|Bud Yorkin Productions|Torridon Films|16:14 Entertainment,en,Released
419430,Get Out,4500000,255407969,104,2017-02-24,7.621,18332,8.8804,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",Mystery|Thriller|Horror,Monkeypaw Productions|Blumhouse Productions|QC Entertainment,en,Released
346648,Paddington 2,40000000,290132513,104,2017-11-09,7.476,2635,4.9582,"Paddington, now happily settled with the Browns, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy, but it is stolen.",Adventure|Comedy|Family,StudioCanal|Heyday Films|Anton Capital Entertainment,en,Released
126889,Alien: Covenant,97000000,240891763,122,2017-05-09,6.165,9137,5.3768,"The crew of the colony ship Covenant, bound for a remote planet on the far side of the galaxy, discovers what they think is an uncharted paradise but is actually a dark, dangerous world.",Horror|Science Fiction|Thriller,20th Century Fox|Brandywine Productions|Scott Free Productions,en,Released
339403,Baby Driver,34000000,226945087,113,2017-06-28,7.445,16404,7.9688,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",Action|Crime,Big Talk Studios|Working Title Films|MRC,en,Released
339964,Valerian and the City of a Thousand Planets,177200000,225973340,137,2017-07-19,6.631,7778,6.0955,"In the 28th century, Valerian and Laureline are special operatives charged with keeping order throughout the human territories. On assignment from the Minister of Defense, the two undertake a mission to Alpha, an ever-expanding metropolis where species from across the universe have converged over centuries to share knowledge, intelligence, and cultures. At the center of Alpha is a mysterious dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the menace and safeguard not just Alpha, but the future of the universe.",Adventure|Science Fiction|Action,Belga Films|River Road Entertainment|Grive Productions|EuropaCorp|UFA|Fundamental Films|Gulf Film|Novo Pictures|TF1 Films Production|Orange Studio|BNP Paribas Fortis,en,Released
274855,Geostorm,120000000,221600160,109,2017-10-12,6.117,5013,4.7083,"After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.",Action|Science Fiction|Thriller,Twisted Media|Skydance Media|RatPac Entertainment|Electric Entertainment|Warner Bros. Pictures|October Pictures,en,Released
378236,The Emoji Movie,50000000,216909830,86,2017-07-23,5.415,3232,4.9551,"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",Animation|Family|Comedy,Columbia Pictures|Sony Pictures Animation|LStar Capital,en,Released
381289,A Dog's Purpose,22000000,205000000,100,2017-01-19,7.6,3453,4.5607,A dog goes on quest to discover his purpose in life over the course of several lifetimes with multiple owners.,Adventure|Comedy|Fantasy|Family|Drama,Amblin Entertainment|Walden Media|Reliance Entertainment|Pariah,en,Released
399055,The Shape of Water,19500000,195300000,123,2017-12-01,7.24,12556,5.3859,"An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape.",Drama|Fantasy|Romance,Double Dare You|Fox Searchlight Pictures|Bull Productions|TSG Entertainment,en,Released
419680,Daddy's Home 2,69000000,180613180,100,2017-11-09,6.31,2654,6.4911,Brad and Dusty must deal with their intrusive fathers during the holidays.,Comedy,Red Granite Pictures|Gary Sanchez Productions|Paramount Pictures,en,Released
137116,Smurfs: The Lost Village,60000000,197183546,89,2017-03-23,6.356,1516,4.5913,"In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest leading to the discovery of the biggest secret in Smurf history.",Family|Comedy|Adventure|Animation,The Kerner Entertainment Company|Columbia Pictures|Sony Pictures Animation|LStar Capital|Wanda Pictures,en,Released
353616,Pitch Perfect 3,45000000,185400345,93,2017-12-20,6.511,3403,3.9181,"After the highs of winning the world championships, the Bellas find themselves split apart and discovering there aren't job prospects for making music with your mouth. But when they get the chance to reunite for an overseas USO tour, this group of awesome nerds will come together to make some music, and some questionable decisions, one last time.",Comedy|Music,Gold Circle Films|Brownstone Productions,en,Released
339846,Baywatch,69000000,177900000,116,2017-05-25,6.091,8335,6.4292,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.",Comedy|Action|Crime,Uncharted|Paramount Pictures|Flynn Picture Company|Fremantle Productions|Seven Bucks Productions|Skydance Media|The Montecito Picture Company,en,Released
390043,The Hitman's Bodyguard,30000000,176586701,118,2017-08-16,6.892,6476,4.8616,"The world’s top bodyguard gets a new client, a hitman who must testify at the International Court of Justice. They must put their differences aside and work together to make it to the trial on time.",Action|Comedy|Crime|Thriller,Campbell Grobman Films|East Light Media|Nu Boyana Film Studios|Tom de Mol Productions|Summit Entertainment|Millennium Media|Davis Films|Cristal Pictures|Lionsgate|TIK Films,en,Released
446354,The Post,50000000,179769467,116,2017-12-22,7.005,4784,3.932,A cover-up that spanned four U.S. Presidents pushed the country's first female newspaper publisher and a hard-driving editor to join an unprecedented battle between journalist and government. Inspired by true events.,Drama|History,20th Century Fox|DreamWorks Pictures|Reliance Entertainment|Participant|Amblin Entertainment|Pascal Pictures|TSG Entertainment|Star Thrower Entertainment,en,Released
324552,John Wick: Chapter 2,40000000,171539887,122,2017-02-08,7.34,13808,9.2523,"John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",Action|Thriller|Crime,Thunder Road|87Eleven|Summit Entertainment,en,Released
359940,"Three Billboards Outside Ebbing, Missouri",15000000,162729321,115,2017-12-01,8.061,10586,5.7941,"After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.",Crime|Drama,Blueprint Pictures|Cutting Edge Group|Fox Searchlight Pictures|Film4 Productions,en,Released
315837,Ghost in the Shell,110000000,169801921,107,2017-03-29,6.104,8359,5.5249,"In the near future, Major is the first of her kind: a human saved from a terrible crash, then cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.",Science Fiction|Drama|Action,Weying Galaxy Entertainment|Paramount Pictures|Shanghai Film Group|Reliance Entertainment|Grosvenor Park Productions|Steven Paul Production|Huahua Media|Seaside Entertainment|DreamWorks Pictures|Arad Productions,en,Released
399404,Darkest Hour,30000000,150847207,125,2017-11-22,7.352,5357,3.245,"In May 1940, the fate of World War II hangs on Winston Churchill, who must decide whether to negotiate with Adolf Hitler or fight on knowing that it could mean the end of the British Empire.",Drama|History,Working Title Films|Perfect World Pictures|Focus Features,en,Released
274857,King Arthur: Legend of the Sword,175000000,149175066,126,2017-05-10,6.55,5906,5.9098,"When the child Arthur’s father is murdered, Vortigern, Arthur’s uncle, seizes the crown. Robbed of his birthright and with no idea who he truly is, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword Excalibur from the stone, his life is turned upside down and he is forced to acknowledge his true legacy... whether he likes it or not.",Action|Drama|Fantasy,Village Roadshow Pictures|Weed Road Pictures|Wigram Productions|Safehouse Pictures|Warner Bros. Pictures,en,Released
379149,The Foreigner,35000000,145374099,113,2017-09-28,7.0,2818,5.1172,Quan is a humble London businessman whose long-buried past erupts in a revenge-fueled vendetta when the only person left for him to love – his teenage daughter – dies in an Irish Republican Army car bombing. His relentless search to find the terrorists leads to a cat-and-mouse conflict with a British government official whose own past may hold the clues to the identities of the elusive killers.,Action|Thriller|Crime,Sparkle Roll Media|STXfilms|Arthur Sarkissian Productions|The Entertainer Production Company|Orange Corp|Wanda Pictures|Huayi Brothers Pictures|Prosperity Pictures,en,Released
305470,Power Rangers,105000000,142300000,124,2017-03-23,6.3,4542,4.0179,"Five ordinary teens must become something extraordinary when they learn that their small town of Angel Grove — and the world — is on the verge of being obliterated by an alien threat. Chosen by destiny, our heroes quickly discover they are the only ones who can save the planet. But to do so, they will have to overcome their real-life issues and before it’s too late, band together as the Power Rangers.",Action|Adventure|Science Fiction,Lionsgate|Saban Brands|Saban Films|Temple Hill Entertainment|TIK Films,en,Released
417870,Girls Trip,19000000,140376621,122,2017-07-21,6.8,1542,10.6126,"Four girlfriends take a trip to New Orleans for an annual festival and, along the way, rediscover their wild sides and strengthen the bonds of sisterhood.",Comedy|Romance|Adventure,Will Packer Productions|Universal Pictures|Perfect World Pictures,en,Released
440021,Happy Death Day,4800000,125479266,97,2017-10-12,6.662,6414,2.9764,"Caught in a bizarre and terrifying time warp, college student Tree finds herself repeatedly reliving the day of her murder, ultimately realizing that she must identify the killer and the reason for her death before her chances of survival run out.",Comedy|Horror|Mystery,Vesuvius Productions|Blumhouse Productions|Digital Riot Media|Universal Pictures,en,Released
431530,A Bad Moms Christmas,28000000,130560428,104,2017-08-04,6.319,2160,3.5816,"Amy, Kiki and Carla – three under-appreciated and over-burdened women – rebel against the challenges and expectations of the Super Bowl for mothers: Christmas. And if creating a more perfect holiday for their families wasn’t hard enough, they have to do all of that while hosting and entertaining their own mothers.",Comedy,STXfilms|Robert Simonds Productions|Suzanne Todd Productions|Huayi Brothers Pictures|Universal Pictures,en,Released
337170,American Made,50000000,133511855,115,2017-08-18,6.897,4803,4.8458,"The true story of pilot Barry Seal, who transported contraband for the CIA and the Medellin cartel in the 1980s.",Action|Comedy|Crime|Drama,Universal Pictures|Cross Creek Pictures|Imagine Entertainment|Vendian Entertainment|Quadrant Pictures|Hercules Film Fund,en,Released
268531,Captain Underpants: The First Epic Movie,38000000,125427681,89,2017-06-01,6.3,1306,3.2973,"Based on the bestselling book series, this outrageous comedy tells the story of George and Harold,  two overly imaginative pranksters who hypnotize their principal into thinking he’s an enthusiastic, yet dimwitted, superhero named Captain Underpants.",Family|Comedy|Animation|Science Fiction,DreamWorks Animation|Scholastic Entertainment,en,Released
274862,The Lego Ninjago Movie,70000000,123081555,101,2017-09-21,6.513,1132,3.6736,"Six young ninjas are tasked with defending their island home of Ninjago. By night, they’re gifted warriors using their skill and awesome fleet of vehicles to fight villains and monsters. By day, they’re ordinary teens struggling against their greatest enemy....high school.",Family|Comedy|Adventure|Animation|Action,Lin Pictures|Lord Miller|Vertigo Entertainment|Warner Animation Group|The LEGO Group|Animal Logic,en,Released
353491,The Dark Tower,60000000,113231078,95,2017-08-03,5.784,5374,5.4978,A boy haunted by visions of a parallel world aids its disillusioned guardian in preventing the destruction of the nexus of universes known as the Dark Tower.,Fantasy|Action|Science Fiction,Columbia Pictures|MRC|Imagine Entertainment|Weed Road Pictures,en,Released
395992,Life,58000000,100541806,104,2017-03-22,6.448,7708,4.5304,"The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.",Horror|Science Fiction|Mystery|Thriller,Columbia Pictures|Skydance Media,en,Released
298250,Jigsaw,10000000,104223315,91,2017-10-25,6.216,3854,3.6365,"Law enforcement finds itself chasing the ghost of a man dead for over a decade, embroiled in a diabolical new game that's only just begun.",Horror|Mystery,Twisted Pictures|A Bigger Boat|Serendipity Productions|Lionsgate,en,Released
341013,Atomic Blonde,30000000,100014025,115,2017-07-26,6.431,6461,5.1202,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,Action|Adventure|Thriller,Focus Features|Denver & Delilah Productions|87Eleven|Sierra/Affinity|Closed on Mondays Entertainment|TGIM Films|Film i Väst,en,Released
345938,The Shack,20000000,96942115,132,2017-03-03,7.5,2208,3.4169,"A grieving man receives a mysterious, personal invitation to meet with God at a place called 'The Shack'.",Drama|Family,Summit Entertainment|Netter Productions|TIK Films|Lionsgate,en,Released
496230,Heartthrob,4000000,90000000,86,2017-10-10,5.173,78,3.4066,"Sam Maddox, a troubled girl whose father committed suicide, has earned a reputation at her high school for being a bit promiscuous. When Sam begins seeing brilliant, MIT-bound Henry Sinclair, the two opposites really attract. Although Sam doesn't realize it, Henry is in the grip of an insane romantic obsession, and he will kill anyone who tries to put an end to his star-crossed - and increasingly deadly - romance.",Drama|Romance|Thriller,Citizen Skull Productions,en,Released
14564,Rings,25000000,83080890,102,2017-02-01,5.012,2563,2.6698,"Julia becomes worried about her boyfriend Holt when he explores the dark urban legend of a mysterious videotape said to kill the watcher seven days after viewing. She sacrifices herself to save her boyfriend and in doing so makes a horrifying discovery: there is a ""movie within the movie"" that no one has ever seen before.",Horror,Paramount Pictures|Macari/Edelstein|Parkes+MacDonald Image Nation|Waddieish Claretrap,en,Released
391713,Lady Bird,10000000,79000000,94,2017-09-01,7.254,8834,4.2057,"Lady Bird McPherson, a strong willed, deeply opinionated, artistic 17 year old comes of age in Sacramento. Her relationship with her mother and her upbringing are questioned and tested as she plans to head off to college.",Drama|Comedy,IAC Films|Scott Rudin Productions|Entertainment 360,en,Released
335777,The Nut Job 2: Nutty by Nature,40000000,68743485,91,2017-08-11,6.144,450,2.0543,"When the evil mayor of Oakton decides to bulldoze Liberty Park and build a dangerous amusement park in its place, Surly Squirrel and his ragtag group of animal friends need to band together to save their home, defeat the mayor, and take back the park.",Animation|Family|Adventure|Comedy,GulfStream Pictures|Redrover|ToonBox Entertainment|Open Road Films,en,Released
353070,Going in Style,25000000,84618541,96,2017-04-06,6.695,2937,3.2218,"Desperate to pay the bills and come through for their loved ones, three lifelong pals risk it all by embarking on a daring bid to knock off the very bank that absconded with their money.",Crime|Comedy,Village Roadshow Pictures|New Line Cinema|De Line Pictures|RatPac Entertainment,en,Released
415842,American Assassin,33000000,67200000,112,2017-07-14,6.415,3156,3.9412,"Following the murder of his fiancée, Mitch Rapp trains under the instruction of Cold War veteran Stan Hurley. The pair then is enlisted to investigate a wave of apparently random attacks on military and civilian targets.",Action|Adventure|Thriller,TIK Films|di Bonaventura Pictures|Nick Wechsler Productions|Lionsgate|CBS Films,en,Released
423899,Victoria & Abdul,22000000,66558465,112,2017-09-13,6.9,1176,1.2862,Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.,Drama|History,Working Title Films|BBC Film|Perfect World Pictures|Cross Street Films|Focus Features|India Take One,en,Released
290512,The Mountain Between Us,35000000,62832209,109,2017-10-05,6.7,2476,2.0796,"Stranded on a mountain after a tragic plane crash, two strangers must work together to endure the extreme elements of the remote, snow-covered terrain. When they realize help is not coming, they embark on a perilous journey across hundreds of miles of wilderness, pushing each other to survive and discovering their inner strength.",Drama|Adventure|Romance,Chernin Entertainment|20th Century Fox|Fox 2000 Pictures,en,Released
403119,47 Meters Down,5500000,62198461,89,2017-05-25,5.807,2792,2.2468,"Two sisters on Mexican vacation are trapped in a shark observation cage at the bottom of the ocean, with oxygen running low and great whites circling nearby, they have less than an hour of air left to figure out how to get to the surface.",Horror|Thriller,Lantica Media|Flexibon Films|Dragon Root Securities|Altitude Film Sales|Dimension Films|Entertainment Studios Motion Pictures|Tea Shop & Film Company|The Fyzz,en,Released
417678,"Everything, Everything",10000000,61621140,96,2017-05-18,7.241,3728,3.6473,"A teenager who's lived a sheltered life because she's allergic to everything, falls for the boy who moves in next door.",Drama|Romance,Alloy Entertainment|Itaca Films|Metro-Goldwyn-Mayer|Warner Bros. Pictures,en,Released
335360,My Little Pony: The Movie,6000000,61294644,99,2017-10-05,7.3,401,2.5825,"A new dark force threatens Ponyville, and the Mane 6 – Twilight Sparkle, Applejack, Rainbow Dash, Pinkie Pie, Fluttershy and Rarity – embark on an unforgettable journey beyond Equestria where they meet new friends and exciting challenges on a quest to use the magic of friendship and save their home.",Family|Animation|Adventure|Fantasy,Lionsgate|DHX Media|Allspark Pictures|Allspark Animation,en,Released
373569,Snatched,42000000,60800000,90,2017-05-03,5.358,818,1.6511,"When her boyfriend dumps Emily, a spontaneous woman in her 30s, she persuades her ultra-cautious mom to accompany her on a vacation to Ecuador. When these two very different women are trapped on this wild journey, their bond as mother and daughter is tested and strengthened while they attempt to navigate the jungle and escape.",Action|Comedy,Chernin Entertainment|Feigco Entertainment|20th Century Fox,en,Released
396371,Molly's Game,30000000,59284015,140,2017-12-07,7.153,3893,3.3884,"Molly Bloom, a young skier and former Olympic hopeful becomes a successful entrepreneur (and a target of an FBI investigation) when she establishes a high-stakes, international poker game.",Drama|Crime,The Mark Gordon Company|Pascal Pictures,en,Released
402529,All Eyez on Me,40000000,55668698,139,2017-06-12,6.709,1210,1.9789,"All Eyez on Me chronicles the life and legacy of Tupac Shakur, including his rise to superstardom as a hip-hop artist, actor, poet and activist, as well as his imprisonment and prolific, controversial time at Death Row Records. Against insurmountable odds, Tupac rose to become a cultural icon whose career and persona both continue to grow long after his passing.",History|Drama|Music,Morgan Creek Entertainment|The Program Pictures|Voltage Pictures|Codeblack Films|Summit Entertainment|Lionsgate,en,Released
416477,The Big Sick,5000000,56303596,120,2017-03-30,7.336,2551,2.3304,"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.",Comedy|Drama|Romance,FilmNation Entertainment|Apatow Productions|Story Ink,en,Released
301337,Downsizing,68000000,55003890,135,2017-12-22,5.39,3990,3.1388,A kindly occupational therapist undergoes a new procedure to be shrunken to four inches tall so that he and his wife can help save the planet and afford a nice lifestyle at the same time.,Drama|Science Fiction|Comedy,Ad Hominem Enterprises|Gran Via Productions|Paramount Pictures,en,Released
446791,All the Money in the World,50000000,56996304,132,2017-12-21,6.48,2346,2.3465,The story of the kidnapping of 16-year-old John Paul Getty III and the desperate attempt by his devoted mother to convince his billionaire grandfather Jean Paul Getty to pay the ransom.,Crime|History|Thriller,Imperative Entertainment|Lotus Production|Redrum Films|Panorama Films|TriStar Pictures|Scott Free Productions,en,Released
389015,"I, Tonya",11000000,53900000,120,2017-12-07,7.475,6023,2.9372,"Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the sport is thrown into doubt when her ex-husband intervenes.",Drama|Comedy,LuckyChap Entertainment|Clubhouse Pictures,en,Released
399170,Logan Lucky,29000000,48453605,119,2017-08-17,6.731,3709,2.1041,"Trying to reverse a family curse, brothers Jimmy and Clyde Logan set out to execute an elaborate robbery during the legendary Coca-Cola 600 race at the Charlotte Motor Speedway.",Comedy|Crime|Action|Drama,Fingerprint Releasing,en,Released
400617,Phantom Thread,35000000,47756590,130,2017-12-25,7.312,3651,3.4395,"In 1950s London, a renowned dressmaker's meticulous lifestyle begins drastically changing as his relationship with his young muse intensifies.",Drama|Romance,Focus Features|Annapurna Pictures|Perfect World Pictures|JoAnne Sellar Productions|Ghoulardi Film Company,en,Released
397422,Rough Night,20000000,47347283,101,2017-06-15,5.683,2059,2.52,"Five best friends from college reunite 10 years later for a wild bachelorette weekend in Miami. Their hard partying takes a hilariously dark turn when they accidentally kill a male stripper. Amidst the craziness of trying to cover it up, they're ultimately brought closer together when it matters most.",Drama|Comedy,Columbia Pictures|LStar Capital|Matt Tolmach Productions|Paulilu,en,Released
413644,The Son of Bigfoot,30000000,46372519,92,2017-07-26,6.578,508,2.151,"Teenage outsider Adam sets out on an epic and daring quest to uncover the mystery behind his long-lost dad, only to find out that he is none other than the legendary Bigfoot! He has been hiding deep in the forest for years to protect himself and his family from HairCo., a giant corporation eager to run scientific experiments with his special DNA. As father and son start making up for lost time after the boy's initial disbelief, Adam soon discovers that he too is gifted with superpowers beyond his imagination. But little do they know, HairCo. is on their tail as Adam's traces have led them to Bigfoot!",Family|Animation|Comedy,StudioCanal|nWave Pictures|Belga Productions|Belga Films|Illuminata Pictures,en,Released
400710,Flatliners,19000000,45158254,111,2017-09-28,5.647,2349,4.0977,"Five medical students, hoping to understand the mystery of what lies beyond life, embark on a dangerous experiment. When their hearts are stopped for a short period of time, they have a near-death experience…",Drama|Horror|Thriller,The Safran Company|Columbia Pictures|Cross Creek Pictures|Furthur Films|Laurence Mark Productions,en,Released
395834,Wind River,11000000,44998252,107,2017-08-03,7.433,5561,5.3636,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,Crime|Mystery|Thriller|Drama,Savvy Media Holdings|Thunder Road|Film 44|Acacia Filmed Entertainment|Riverstone Pictures|Voltage Pictures|Synergics Films|Star Thrower Entertainment|Tunica-Biloxi Tribe of Louisiana|The Fyzz|Wild Bunch,en,Released
459202,Boo 2! A Madea Halloween,25000000,48333932,100,2017-10-20,5.74,489,1.0806,"Madea and the gang encounter monsters, goblins and boogeymen at a haunted campground.",Comedy,Tyler Perry Studios,en,Released
398818,Call Me by Your Name,3500000,43143046,132,2017-07-28,8.101,12503,10.2691,"In the summer of 1983, a 17-year-old Elio spends his days in his family's villa in Italy. One day Oliver, a graduate student, arrives to assist Elio's father, a professor of Greco-Roman culture. Soon, Elio and Oliver discover a summer that will alter their lives forever.",Romance|Drama,La Cinéfacture|Frenesy Film|M.Y.R.A. Entertainment|RT Features|Water's End Productions|Memento Films International,en,Released
339877,Loving Vincent,5500000,42187665,95,2017-06-22,8.0,2544,5.8039,A young man arrives at the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.,Animation|Drama|Mystery|History,Breakthru Films|Trademark Films|RBF Productions|Odra-Film|Centrum Technologii Audiowizualnych,en,Released
180863,T2 Trainspotting,18000000,41681746,117,2017-01-27,6.9,3251,1.9597,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud and Begbie.",Drama|Comedy|Crime,Creative Scotland|DNA Films|Decibel Films|Film4 Productions|Cloud Eight Films|TriStar Pictures|LStar Capital,en,Released
372343,The Snowman,35000000,43203413,119,2017-08-24,5.22,2322,2.1605,Detective Harry Hole investigates the disappearance of a woman whose pink scarf is found wrapped around an ominous looking snowman.,Crime|Thriller|Mystery|Horror,Universal Pictures|Working Title Films|Another Park Film|Perfect World Pictures,en,Released
381283,mother!,30000000,44516999,121,2017-09-13,6.965,6926,4.007,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.",Drama|Horror,Paramount Pictures|Protozoa Pictures,en,Released
345922,Fist Fight,22000000,41087017,91,2017-02-16,6.056,1284,1.3786,"When one school teacher gets the other fired, he is challenged to an after-school fight.",Comedy,Wrigley Pictures|New Line Cinema|21 Laps Entertainment|Village Roadshow Pictures|RatPac Entertainment,en,Released
339988,The Circle,18000000,40651864,110,2017-04-27,5.522,4516,1.6971,"A young tech worker takes a job at a powerful Internet corporation, quickly rises up the company's ranks, and soon finds herself in a perilous situation concerning privacy, surveillance and freedom. She comes to learn that her decisions and actions will determine the future of humanity.",Drama|Thriller|Science Fiction,Parkes+MacDonald Image Nation|Route One Entertainment|Playtone|Likely Story|1978 Films|Image Nation Abu Dhabi,en,Released
400928,Gifted,7000000,40300000,101,2017-04-07,8.001,5802,7.5765,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",Drama|Comedy,Grade A Entertainment|FilmNation Entertainment|Dayday Films,en,Released
417830,Diary of a Wimpy Kid: The Long Haul,22000000,40120144,91,2017-05-19,5.3,507,3.2477,A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.,Comedy|Family|Adventure,20th Century Fox|TSG Entertainment|Color Force,en,Released
384680,Hostiles,55000000,36976336,134,2017-12-22,6.942,2433,4.3639,A legendary Native American-hating Army captain nearing retirement in 1892 is given one last assignment: to escort a Cheyenne chief and his family through dangerous territory back to his Montana reservation.,Drama|Western|History|Adventure,Waypoint Entertainment|Le Grisbi Productions|Bloom|Entertainment Studios,en,Released
345914,The House,40000000,34200000,88,2017-06-29,5.6,950,2.7085,"When Scott and Kate Johansen’s daughter gets into the college of her dreams it’s cause for celebration. That is, until Scott and Kate learn that the scholarship they were counting on didn’t come through, and they’re now on the hook for tuition they can’t begin to afford. With the help of their friend and neighbor Frank also in need of a major payday they decide to open an illegal casino in his suburban house, risking everything together on a Vegas-style bacchanal where money flows, inhibitions are checked at the door, and all bets are off.",Comedy|Crime,Village Roadshow Pictures|New Line Cinema|Gary Sanchez Productions|Good Universe,en,Released
324542,Sleepless,30000000,32540674,95,2017-01-12,5.922,1298,2.4666,"Undercover Las Vegas police officer Vincent Downs, who has a lot of enemies, is caught in a high stakes web of corrupt cops and the mob-controlled casino underground. When a heist goes wrong, a crew of homicidal gangsters kidnap Downs’ teenage son T. In one sleepless night, Downs will have to rescue his son, evade an internal affairs investigation, and bring the kidnappers to justice.",Action|Crime|Thriller,Vertigo Entertainment|FilmNation Entertainment|Riverstone Pictures|Open Road Films,en,Released
293768,Kidnap,21000000,30718107,95,2017-08-03,6.2,1311,1.4873,A mother (in her Minivan) stops at nothing to recover her kidnapped son.,Action|Thriller,Ingenious Media|di Bonaventura Pictures|Gold Star Films|Lotus Entertainment|606 Films|Well Go USA Entertainment|Rumble Entertainment,en,Released
371638,The Disaster Artist,10000000,29820616,104,2017-03-12,7.105,3650,2.2088,"An aspiring actor in Hollywood meets an enigmatic stranger by the name of Tommy Wiseau, the meeting leads the actor down a path nobody could have predicted; creating the worst movie ever made.",Comedy|Drama,New Line Cinema|Rabbit Bandini Productions|Point Grey Pictures|Good Universe|RatPac Entertainment|Ramona Films,en,Released
