id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,genres,production_companies,original_language,status
634492,Madame Web,80000000,100498764,117,2024-02-14,5.322,2399,6.0185,"Forced to confront revelations about her past, paramedic Cassandra Webb forges a relationship with three young women destined for powerful futures...if they can all survive a deadly present.",Action|Fantasy,Columbia Pictures|di Bonaventura Pictures,en,Released
848538,Argylle,200000000,96221061,139,2024-01-31,6.023,1609,4.534,"When the plots of reclusive author Elly Conway's fictional espionage novels begin to mirror the covert actions of a real-life spy organization, quiet evenings at home become a thing of the past. Accompanied by her cat Alfie and Aidan, a cat-allergic spy, Elly races across the world to stay one step ahead of the killers as the line between Conway's fictional world and her real one begins to blur.",Action|Adventure|Comedy,Marv|Apple Studios|Cloudy Productions,en,Released
937287,Challengers,55000000,94182533,132,2024-04-18,6.936,2451,6.6063,"Tennis player turned coach Tashi has taken her husband, Art, and transformed him into a world-famous Major champion. To jolt him out of his recent losing streak, she signs him up for a ""Challenger"" event — close to the lowest level of pro tournament — where he finds himself standing across the net from his former best friend and Tashi's former boyfriend.",Drama|Romance,Pascal Pictures|Why Are You Acting? Productions|Frenesy Film|Amazon MGM Studios,en,Released
1034541,Terrifier 3,2000000,90322103,125,2024-10-09,6.816,1820,11.0717,"Five years after surviving Art the Clown's Halloween massacre, Sienna and Jonathan are still struggling to rebuild their shattered lives. As the holiday season approaches, they try to embrace the Christmas spirit and leave the horrors of the past behind. But just when they think they're safe, Art returns, determined to turn their holiday cheer into a new nightmare. The festive season quickly unravels as Art unleashes his twisted brand of terror, proving that no holiday is safe.",Horror|Thriller,Cineverse|Bloody Disgusting|Dark Age Cinema|Fuzz on the Lens Productions|The Coven,en,Released
1032823,Trap,30000000,83677281,105,2024-07-31,6.259,2538,5.678,"A father and teen daughter attend a pop concert, where they realize they're at the center of a dark and sinister event.",Crime|Thriller,Blinding Edge Pictures,en,Released
1114513,Speak No Evil,15000000,76756109,110,2024-09-11,7.183,1808,7.1629,"When an American family is invited to spend the weekend at the idyllic country estate of a charming British family they befriended on vacation, what begins as a dream holiday soon warps into a snarled psychological nightmare.",Horror|Thriller,Blumhouse Productions,en,Released
933260,The Substance,17500000,76506196,141,2024-09-07,7.1,5398,17.9687,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",Drama|Horror|Science Fiction,Working Title Films|Blacksmith|Working Title Films,en,Released
1115623,The Last Kumite,1303000,65000000,105,2024-05-09,6.802,116,3.4153,"When Karate champion Michael Rivers wins the last tournament of his career, shady businessman Ron Hall offers him the opportunity to fight in an illegal Kumite in Bulgaria against the world’s best martial artists.  When Michael declines, Hall has his daughter kidnapped and, in order to rescue her, Rivers is left with no choice but to compete in the deadly tournament. Arriving in Bulgaria, he finds out that he is not the only fighter whose loved one was taken. Rivers enlists the help of trainers Master Loren, and Julie Jackson but will it be enough for him to win the tournament and save his daughter’s life?",Action|Thriller,Lowe Media,en,Released
539972,Kraven the Hunter,130000000,62076533,127,2024-12-11,6.468,2110,19.0455,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.",Action|Adventure|Thriller,Columbia Pictures|Matt Tolmach Productions|Arad Productions,en,Released
1097549,Babygirl,20000000,60934894,115,2024-12-25,5.723,1013,10.717,A high-powered CEO puts her career and family on the line when she begins a torrid affair with her much younger intern.,Drama|Romance,A24|2AM|Man Up Film,en,Released
1064213,Anora,6000000,56286295,139,2024-10-14,7.047,2761,15.3915,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.",Drama|Comedy|Romance,Cre Film|FilmNation Entertainment,en,Released
1072342,Night Swim,15000000,54785387,98,2024-01-03,5.527,786,7.1411,"Forced into early retirement by a degenerative illness, former baseball player Ray Waller moves into a new house with his wife and two children. He hopes that the backyard swimming pool will be fun for the kids and provide physical therapy for himself. However, a dark secret from the home's past soon unleashes a malevolent force that drags the family into the depths of inescapable terror.",Horror,Atomic Monster|Blumhouse Productions|Universal Pictures,en,Released
437342,The First Omen,30000000,53992802,119,2024-04-03,6.852,1201,6.2721,"When a young American woman is sent to Rome to begin a life of service to the church, she encounters a darkness that causes her to question her own faith and uncovers a terrifying conspiracy that hopes to bring about the birth of evil incarnate.",Horror,Phantom Four|20th Century Studios,en,Released
1138194,Heretic,10000000,51913394,111,2024-10-31,6.972,2309,11.6809,"Two young missionaries are forced to prove their faith when they knock on the wrong door and are greeted by a diabolical Mr. Reed, becoming ensnared in his deadly game of cat-and-mouse.",Horror|Thriller,A24|Beck/Woods|Shiny Penny Productions|CatchLight Studios,en,Released
1086747,The Watchers,30000000,51147812,102,2024-06-06,6.38,1435,5.4158,"A young artist gets stranded in an extensive, immaculate forest in western Ireland, where, after finding shelter, she becomes trapped alongside three strangers, stalked by mysterious creatures each night.",Fantasy|Horror|Mystery,Blinding Edge Pictures|Inimitable Pictures|Fís Éireann/Screen Ireland,en,Released
998846,Back to Black,30000000,51001975,122,2024-04-11,6.669,650,2.0966,"The extraordinary story of Amy Winehouse’s early rise to fame from her early days in Camden through the making of her groundbreaking album, Back to Black that catapulted Winehouse to global fame. Told through Amy’s eyes and inspired by her deeply personal lyrics, the film explores and embraces the many layers of the iconic artist and the tumultuous love story at the center of one of the most legendary albums of all time.",Music|History|Drama,Monumental Pictures|StudioCanal UK,en,Released
549509,The Brutalist,9600000,50145227,215,2024-12-20,7.0,1422,9.8222,"When an innovative modern architect flees post-war Europe, he is given the opportunity to rebuild his legacy. Set during the dawn of the modern United States (in Pennsylvania), his wife joins him, and their lives are forever changed by a demanding, wealthy patron.",Drama|History,Brookstreet Pictures|Kaplan Morrison|Intake Films|Andrew Lauren Productions|Lipsync Productions|Richmond Pictures|Meyohas Studio|Carte Blanche|Pierce Capital Entertainment,en,Released
719221,Tarot,8000000,49256239,92,2024-05-01,6.412,1304,6.1846,"When a group of friends recklessly violate the sacred rule of Tarot readings, they unknowingly unleash an unspeakable evil trapped within the cursed cards. One by one, they come face to face with fate and end up in a race against death.",Horror,Screen Gems|Alloy Entertainment|Ground Control Entertainment|Capstone Pictures|TSG Entertainment,en,Released
1010600,The Strangers: Chapter 1,8500000,48166448,91,2024-05-15,5.655,634,6.3727,"After their car breaks down in an eerie small town, a young couple are forced to spend the night in a remote cabin. Panic ensues as they are terrorized by three masked strangers who strike with no mercy and seemingly no motives.",Horror|Thriller,Fifth Element Productions|Sherbone Media|Lipsync Productions|Stream Media|Lionsgate,en,Released
840705,Blink Twice,20000000,46393906,102,2024-08-21,6.686,1681,6.9162,"When tech billionaire Slater King meets cocktail waitress Frida at his fundraising gala, he invites her to join him and his friends on a dream vacation on his private island. But despite the epic setting, beautiful people, ever-flowing champagne, and late-night dance parties, Frida can sense that there’s something sinister hiding beneath the island’s lush façade.",Mystery|Thriller,Free Association|This Is Important|Bold Choices|Amazon MGM Studios,en,Released
1125311,Imaginary,13000000,43787034,104,2024-03-06,5.946,643,2.2255,"When Jessica moves back into her childhood home with her family, her youngest stepdaughter Alice develops an eerie attachment to a stuffed bear named Chauncey she finds in the basement. Alice starts playing games with Chauncey that begin playful and become increasingly sinister. As Alice’s behavior becomes more and more concerning, Jessica intervenes only to realize Chauncey is much more than the stuffed toy bear she believed him to be.",Horror|Mystery,Blumhouse Productions|Tower of Babble Entertainment|Lionsgate,en,Released
1111873,Abigail,28000000,43015969,109,2024-04-16,6.715,1804,10.1298,"A group of criminals kidnap a teenage ballet dancer, the daughter of a notorious gang leader, in order to obtain a ransom of $50 million, but over time, they discover that she is not just an ordinary girl. After the kidnappers begin to diminish, one by one, they discover, to their increasing horror, that they are locked inside with no normal little girl.",Horror|Thriller|Crime,Project X Entertainment|Radio Silence|Universal Pictures|Vinson Films,en,Released
956842,Fly Me to the Moon,100000000,42260534,132,2024-07-10,6.8,1037,4.0585,"Sparks fly in all directions as marketing maven Kelly Jones, brought in to fix NASA's public image, wreaks havoc on Apollo 11 launch director Cole Davis' already difficult task of putting a man on the moon. When the White House deems the mission too important to fail, Jones is directed to stage a fake moon landing as backup, and the countdown truly begins.",Romance|Comedy,These Pictures|Berlanti Productions|Apple Studios,en,Released
618588,Arthur the King,19000000,40829138,107,2024-02-22,7.577,871,4.2333,"Over the course of ten days and 435 miles, an unbreakable bond is forged between pro adventure racer Michael Light and a scrappy street dog companion dubbed Arthur. As the team is pushed to their outer limits of endurance in the race, Arthur redefines what victory, loyalty and friendship truly mean.",Adventure|Drama,Entertainment One|Tucker Tooley Entertainment|Municipal Pictures|Atmosphere Entertainment MM,en,Released
1186532,The Forge,5000000,40392664,123,2024-08-22,8.27,309,2.9838,"19 year old Isaiah Wright lives for basketball and video games. A year out of high school, he has no job, no plans, and no idea how to be a man. At odds with his single mother Cynthia, Isaiah is given an ultimatum – to step up or move out. Feeling the pull from his friends and the push from his mom, Isaiah is hired by Moore Fitness, unaware of how the owner will personally impact his life. With the prayers of his mother and unexpected guidance from his new mentor, Isaiah is forced to deal with his past, sacrifice his selfishness and discover how God might have a greater purpose for his life.",Drama|Family,Affirm Films|Kendrick Brothers|Provident Films,en,Released
1206617,The Best Christmas Pageant Ever,10000000,40262167,99,2024-11-07,6.897,92,4.2128,"The Herdman kids are undeniably the worst kids in the history of the world. They lie, steal, cheat, bully and overall terrorize their small community. But this Christmas, they're taking over their local church Pageant – and they just might unwittingly teach a shocked little town the true meaning of Christmas.",Comedy|Drama|Family,Kingdom Story Company|FletChet Entertainment|Lionsgate|Lumenas Studios|Media Capital Technologies,en,Released
932086,Horizon: An American Saga - Chapter 1,50000000,38735702,182,2024-06-26,6.868,590,3.6556,"In 1859, families discover the lure of the Old West as they settle in territories from Wyoming to Kansas. Meanwhile, a gruff cowboy finds himself on the run with a prostitute and a young boy after killing a fellow gunman.",Western|Drama,Territory Pictures,en,Released
1100099,We Live in Time,20000000,37182814,108,2024-10-10,7.256,1116,4.5883,"An up-and-coming chef and a recent divorcée find their lives forever changed when a chance encounter brings them together, in a decade-spanning, deeply moving romance.",Romance|Drama,Film4 Productions|SunnyMarch|Shoebox Films|StudioCanal UK,en,Released
1008409,The Bikeriders,40000000,36110860,116,2024-06-19,6.699,1015,3.4927,"After a chance encounter, headstrong Kathy is drawn to Benny, member of Midwestern motorcycle club the Vandals. As the club transforms into a dangerous underworld of violence, Benny must choose between Kathy and his loyalty to the club.",Crime|Drama,Tri-State Pictures|New Regency Pictures|Regency Enterprises,en,Released
1041613,Immaculate,9000000,35340015,89,2024-03-20,6.228,1517,3.7734,"An American nun embarks on a new journey when she joins a remote convent in the Italian countryside. However, her warm welcome quickly turns into a living nightmare when she discovers her new home harbours a sinister secret and unspeakable horrors.",Horror|Mystery|Thriller,Black Bear Pictures|Fifty-Fifty Films|Middle Child Pictures,en,Released
560016,Monkey Man,10000000,35271631,121,2024-04-03,6.886,1261,3.4733,"Kid is an anonymous young man who ekes out a meager living in an underground fight club where, night after night, wearing a gorilla mask, he is beaten bloody by more popular fighters for cash. After years of suppressed rage, Kid discovers a way to infiltrate the enclave of the city’s sinister elite. As his childhood trauma boils over, his mysteriously scarred hands unleash an explosive campaign of retribution to settle the score with the men who took everything from him.",Action|Thriller,Thunder Road|Bron Studios|Monkeypaw Productions|Minor Realm|Creative Wealth Media Finance|S'YA Concept,en,Released
365177,Borderlands,115000000,33017367,101,2024-08-07,5.622,1344,7.0081,"Returning to her home planet, an infamous bounty hunter forms an unexpected alliance with a team of unlikely heroes. Together, they battle monsters and dangerous bandits to protect a young girl who holds the key to unimaginable power.",Action|Science Fiction|Comedy,Lionsgate|Arad Productions|Picturestart|Gearbox Studios|2K|Hercules Film Fund,en,Released
826510,Harold and the Purple Crayon,40000000,32227855,90,2024-07-31,6.695,326,5.2245,"Inside of his book, adventurous Harold can make anything come to life simply by drawing it. After he grows up and draws himself off the book's pages and into the physical world, Harold finds he has a lot to learn about real life.",Family|Comedy|Adventure|Fantasy,Davis Entertainment|Columbia Pictures|TSG Entertainment,en,Released
647245,Reagan,25000000,30107173,141,2024-08-29,6.325,103,7.2812,"Told through the voice of former KGB agent Viktor Petrovich, whose life becomes inextricably linked with Ronald Reagan's when Reagan first caught the Soviets’ attention as an actor in Hollywood, Reagan overcomes the odds to become the 40th president of the United States.",History|Drama,Rawhide Pictures|Voltage Pictures|Brookwell-McNamara Entertainment,en,Released
799583,The Ministry of Ungentlemanly Warfare,60000000,29768915,120,2024-04-18,7.03,1686,6.6448,"During World War II, the British Army assigns a group of competent soldiers to carry out a mission against the Nazi forces behind enemy lines... A true story about a secret British WWII organization — the Special Operations Executive. Founded by Winston Churchill, their irregular warfare against the Germans helped to change the course of the war, and gave birth to modern black operations.",Action|Comedy|War,Jerry Bruckheimer Films|Black Bear Pictures|Toff Guy Films,en,Released
975773,Wicked Little Letters,12600000,27219729,100,2024-02-23,6.949,575,2.652,"When the denizens of Littlehampton – including conservative Edith – begin receiving letters full of hilarious profanities, rowdy Irish migrant Rose is charged with the crime. Suspecting something amiss, the town's women band together to investigate.",Comedy|Drama|Mystery,Blueprint Pictures|South of the River Pictures|Film4 Productions|People Person Pictures|StudioCanal UK,en,Released
1013850,A Real Pain,3000000,24856027,90,2024-11-01,6.762,1217,4.2701,Mismatched cousins David and Benji reunite for a tour through Poland to honor their beloved grandmother. The adventure takes a turn when the pair's old tensions resurface against the backdrop of their family history.,Comedy|Drama,Fruit Tree|Topic Studios|Extreme Emotions|Rego Park|Mazowiecki i Warszawski Fundusz Filmowy,en,Released
957452,The Crow,50000000,24109036,111,2024-08-21,5.8,1167,5.6565,"Soulmates Eric and Shelly are brutally murdered when the demons of her dark past catch up with them. Given the chance to save his true love by sacrificing himself, Eric sets out to seek merciless revenge on their killers, traversing the worlds of the living and the dead to put the wrong things right.",Action|Fantasy|Horror,Davis Films|Pressman Film|Hassell Free Productions|Electric Shadow Company|30WEST|Ashland Hill Media Finance|FilmNation Entertainment|Maze Pictures|Occupant Entertainment,en,Released
799766,Better Man,110000000,22549151,135,2024-12-06,7.662,741,6.1436,"Follow Robbie Williams' journey from childhood, to being the youngest member of chart-topping boyband Take That, through to his unparalleled achievements as a record-breaking solo artist – all the while confronting the challenges that stratospheric fame and success can bring.",Music|Drama,RocketScience|Facing East Entertainment|Sina Studios|Lost Bandits|Footloose Productions|VicScreen|RPW Productions|Azure Centrum|Partizan Films|Mid March Media,en,Released
1023922,MaXXXine,10000000,22057161,103,2024-07-04,6.324,1304,7.3737,"In 1980s Hollywood, adult film star and aspiring actress Maxine Minx finally gets her big break. But as a mysterious killer stalks the starlets of Hollywood, a trail of blood threatens to reveal her sinister past.",Horror|Thriller,A24|Motel Mojave|Access Entertainment,en,Released
814889,Never Let Go,20000000,21768945,101,2024-09-18,6.116,531,4.9417,"As an evil takes over the world beyond their front doorstep, the only protection for a mother and her twin sons is their house and their family’s protective bond.",Horror,Lionsgate|21 Laps Entertainment|Media Capital Technologies|HalleHolly|Summit Entertainment|Firstep,en,Released
1106739,Juror #2,30000000,21418477,114,2024-10-30,6.874,2221,8.2234,"While serving as a juror in a high profile murder trial, family man Justin Kemp finds himself struggling with a serious moral dilemma…one he could use to sway the jury verdict and potentially convict—or free—the accused killer.",Drama|Thriller,Warner Bros. Pictures|Malpaso Productions|Dichotomy Films,en,Released
1115009,Unsung Hero,6000000,21220422,113,2024-04-26,7.007,73,9.1575,"When David Smallbone's successful music company collapses, he moves his family from Australia to the United States in search of a brighter future. With nothing more than their six children, their suitcases, and their love of music, David and his pregnant wife Helen set out to rebuild their lives from the ground up. Based on a remarkable true story, a mum's faith stands against all odds; and inspires her husband and children to hold onto theirs.",Drama|Music|Family,for KING & COUNTRY|WTA Media|Curb Records|Radiate Films|Kingdom Story Company|Candy Rock Entertainment|A Walsh Works Production,en,Released
1217690,Homestead,5000000,20811864,111,2024-12-19,6.522,94,8.7886,"A nuclear bomb is detonated in Los Angeles, and the nation devolves into unprecedented chaos. Ex-Green Beret Jeff Eriksson and his family escape to The Homestead, an eccentric prepper’s fortress nestled in the mountains. As violent threats and apocalyptic conditions creep toward their borders, the residents of The Homestead are left to wonder: how long can a group of people resist both the dangers of human nature and the bloodshed at their doorstep?",Drama,Angel Studios|Black Autumn Show|Skies Fall Media Group|Radiate Films|2521 Entertainment,en,Released
839033,The Lord of the Rings: The War of the Rohirrim,30000000,20658572,134,2024-12-05,6.6,735,7.0168,"A sudden attack by Wulf, a clever and traitorous lord of Rohan seeking vengeance for the death of his father, forces Helm Hammerhand, the King of Rohan, and his people to make a daring last stand in the ancient stronghold of the Hornburg.",Animation|Fantasy|Adventure|Action,New Line Cinema|Warner Bros. Animation|Sola Entertainment|Middle-earth Enterprises|WingNut Films|Domain Entertainment,en,Released
975056,Cabrini,50000000,20592796,142,2024-03-07,7.877,142,7.4772,"Italian immigrant Francesca Cabrini arrives in 1889 New York City and is greeted by disease, crime, and impoverished children. Cabrini sets off on a daring mission to convince the hostile mayor to secure housing and healthcare for society's most vulnerable. With broken English and poor health, Cabrini uses her entrepreneurial mind to build an empire of hope unlike anything the world had ever seen.",History|Drama,Santa Fe Films|Lupin Film|Lodigiano Film Development,en,Released
974036,Ordinary Angels,13000000,20571534,118,2024-02-22,7.677,324,5.4642,Inspired by the incredible true story of a hairdresser who single-handedly rallies an entire community to help a widowed father save the life of his critically ill young daughter.,Drama,Kingdom Story Company|Vertigo Entertainment|Stampede Ventures,en,Released
1182047,The Apprentice,16000000,17271613,122,2024-10-09,6.9,828,3.6519,"A young Donald Trump, eager to make his name as a hungry scion of a wealthy family in 1970s New York, comes under the spell of Roy Cohn, the cutthroat attorney who would help create the Donald Trump we know today. Cohn sees in Trump the perfect protégé—someone with raw ambition, a hunger for success, and a willingness to do whatever it takes to win.",History|Drama,Gidden Media|Head Gear Films|Metrol Technology|Scythia Films|Profile Pictures|Tailored Films|Film Institute|Film i Väst|Fís Éireann/Screen Ireland|RocketScience|LB Entertainment|AC Films|Rich Spirit|Wild 7 Films,en,Released
1029955,Kinds of Kindness,15000000,16398509,164,2024-05-30,6.474,1137,4.0531,"A triptych fable following a man without choice who tries to take control of his own life; a policeman who is alarmed that his wife who was missing-at-sea has returned and seems a different person; and a woman determined to find a specific someone with a special ability, who is destined to become a prodigious spiritual leader.",Drama|Comedy,Searchlight Pictures|Film4 Productions|TSG Entertainment|Element Pictures|Limp,en,Released
938614,Late Night with the Devil,2000000,15469415,93,2024-03-19,7.114,1879,6.0158,"A live broadcast of a late-night talk show in 1977 goes horribly wrong, unleashing evil into the nation's living rooms.",Horror,Spooky Pictures|Future Pictures|Good Fiend Films|VicScreen|AGC Studios|Image Nation Abu Dhabi,en,Released
940139,Here,40000000,15397270,104,2024-10-30,6.544,578,4.8137,"An odyssey through time and memory, centered on a place in New Jersey where—from wilderness, and then, later, from a home—love, loss, struggle, hope and legacy play out between couples and families over generations.",Drama,Miramax|ImageMovers,en,Released
870360,The Day the Earth Blew Up: A Looney Tunes Movie,15000000,15076954,91,2024-08-01,7.694,179,12.0235,"Porky and Daffy, the classic animated odd couple, turn into unlikely heroes when their antics at the local bubble gum factory uncover a secret alien mind control plot. Against all odds, the two are determined to save their town (and the world!)...that is if they don't drive each other crazy in the process.",Family|Comedy|Adventure|Animation|Science Fiction,Warner Bros. Animation,en,Released
592831,Megalopolis,120000000,14387154,138,2024-09-25,5.2,907,2.9651,"In a futuristic New York known as New Rome, visionary architect Cesar Catilina dreams of building ""Megalopolis,"" a utopian city that redefines society’s limits. Opposing him is the corrupt Mayor Franklyn Cicero, who clings to power and profit. Between them stands Julia, the mayor’s daughter, whose love for Cesar forces her to choose between loyalty, ambition, and the fate of humanity.",Science Fiction|Drama|Fantasy,American Zoetrope|Caesar Film,en,Released
1062215,Afraid,12000000,12977758,84,2024-08-28,5.935,459,5.6726,Curtis Pike and his family are selected to test a new home device: a digital assistant called AIA. AIA observes the family's behaviors and begins to anticipate their needs. And she can – and will – make sure nothing – and no one – gets in her family's way.,Horror|Science Fiction|Thriller,Blumhouse Productions|Depth of Field,en,Released
948549,Love Lies Bleeding,10000000,12778225,104,2024-03-07,6.578,868,5.802,"Reclusive gym manager Lou falls hard for Jackie, an ambitious bodybuilder headed through town to Las Vegas in pursuit of her dream. But their love ignites violence, pulling them deep into the web of Lou’s criminal family.",Crime|Romance|Thriller|Drama,Film4 Productions|Escape Plan|A24|Lobo Films,en,Released
646683,The Exorcism,22000000,12610418,96,2024-05-30,5.018,390,6.2481,"A troubled actor begins to unravel while shooting a supernatural horror film, leading his estranged daughter to wonder if he's slipping back into his past addictions or if there's something more sinister at play.",Horror|Thriller,Miramax|Outerbanks Entertainment,en,Released
1051891,Thelma,5000000,12537071,98,2024-06-21,6.928,347,9.5232,"When 93-year-old Thelma Post gets duped by a phone scammer pretending to be her grandson, she sets out on a treacherous quest across the city to reclaim what was taken from her.",Action|Comedy|Adventure,Zurich Avenue|Invention Studios|Bandwagon,en,Released
1102493,Small Things Like These,3000000,12534032,99,2024-11-01,6.7,401,2.5543,"In 1985, while working as a coal merchant to support his family, Bill Furlong discovers disturbing secrets kept by the local convent and uncovers truths of his own; forcing him to confront his past and the complicit silence of a small Irish town controlled by the Catholic Church.",Drama|History,Artists Equity|Big Things Films|Wilder Content|Fís Éireann/Screen Ireland,en,Released
1320637,Am I Racist?,3000000,12311598,101,2024-09-13,6.152,89,2.1808,"Matt Walsh goes deep undercover in the world of diversity, equity, and inclusion. Prepare to be shocked by how far race hustlers will go and how much further Matt Walsh will go to expose the grift, uncovering absurdities that will leave you laughing.",Comedy|Documentary,The Daily Wire|Digital Astronaut,en,Released
1079244,Bonhoeffer: Pastor. Spy. Assassin,25000000,12165702,132,2024-11-20,6.77,61,3.0799,"As the world teeters on the brink of annihilation, Dietrich Bonhoeffer joins a deadly plot to assassinate Hitler, risking his faith and fate to save millions of Jews from genocide.",History|Drama|War,Crow's Nest Productions|Fontana,en,Released
1242526,Sound of Hope: The Story of Possum Trot,8500000,11721425,130,2024-07-04,7.0,55,3.6591,"Led by Donna and Reverend W.C. Martin, 22 families from a rural Black church in the small East Texas town of Possum Trot adopt 77 of the most difficult-to-place kids in the foster system and kickstart a movement in the process.",Drama,Peacetree Productions|3.16 Productions|The Daily Wire,en,Released
1236419,Piece by Piece,16000000,10591426,93,2024-10-10,7.388,130,3.6354,"A unique cinematic experience that invites audiences on a vibrant journey through the life of cultural icon Pharrell Williams. Told through the lens of LEGO® animation, turn up the volume on your imagination and witness the evolution of one of music's most innovative minds.",Animation|Family|Music|Documentary,i am OTHER|The LEGO Group|Tremolo Productions|Pure Imagination Studios,en,Released
993784,Lisa Frankenstein,13400000,9927714,102,2024-02-07,6.296,516,2.26,"In 1989, a misunderstood teenager has a high school crush — who just happens to be a handsome corpse! After a set of playfully horrific circumstances bring him back to life, the two embark on a murderous journey to find love, happiness…and a few missing body parts along the way.",Horror|Comedy|Romance,Focus Features|MXN Entertainment|Lollipop Woods,en,Released
1120911,Saturday Night,25000000,9802525,109,2024-09-27,6.676,306,3.1843,"At 11:30pm on October 11, 1975, a ferocious troupe of young comedians and writers changed television forever. This is the story of what happened behind the scenes in the 90 minutes leading up to the first broadcast of Saturday Night Live.",Comedy|Drama,Columbia Pictures|Right of Way Films|TSG Entertainment,en,Released
610219,The Fire Inside,12000000,8104331,109,2024-12-25,7.404,57,3.923,"Claressa Shields, a high school junior from Flint, Michigan, aided by her tough-love coach, Jason Crutchfield, pushes past all limitations to become the first American woman to win an Olympic gold medal in boxing. But even at the pinnacle of success, Claressa has to reckon with the fact that not all dreams are created equal, and the real fight has only just begun.",Drama|History,Amazon MGM Studios,en,Released
957304,Drive-Away Dolls,8000000,7935363,84,2024-02-22,5.5,516,2.6836,"Jamie, an uninhibited free spirit bemoaning yet another breakup with a girlfriend, and her demure friend Marian desperately needs to loosen up. In search of a fresh start, the two embark on an impromptu road trip to Tallahassee, but things quickly go awry when they cross paths with a group of inept criminals along the way.",Comedy|Crime,Focus Features|Working Title Films,en,Released
969492,Land of Bad,18000000,7021101,113,2024-02-09,7.276,1372,8.0212,"When a Delta Force special ops mission goes terribly wrong, Air Force drone pilot Reaper has 48 hours to remedy what has devolved into a wild rescue operation. With no weapons and no communication other than the drone above, the ground mission suddenly becomes a full-scale battle when the team is discovered by the enemy.",Action|War|Thriller,Broken Open Pictures|Volition Media Partners|Highland Film Group|Hoodlum Entertainment|R.U. Robot Studios|Moonbow|Gosdom Entertainment|Short Porch Pictures|The Avenue Entertainment,en,Released
869291,Cuckoo,7000000,6680396,103,2024-02-16,5.7,428,4.0455,"After reluctantly moving to the German Alps with her father and his new family, Gretchen discovers that their new town hides sinister secrets, as she's plagued by strange noises and frightening visions of a woman pursuing her.",Horror|Mystery|Thriller,Waypoint Entertainment|Fiction Park|NEON|100 Zeroes,en,Released
790462,I.S.S.,13800000,6605079,96,2024-01-19,5.831,337,3.1253,Tensions flare in the near future aboard the International Space Station as a conflict breaks out on Earth. U.S. and Russian astronauts receive orders from the ground: take control of the station by any means necessary.,Science Fiction|Thriller,LD Entertainment,en,Released
1235499,The Last Showgirl,2000000,6380079,89,2024-12-13,6.504,225,1.3881,"When the glittering Las Vegas revue she has headlined for decades announces it will soon close, a glamorous showgirl must reconcile with the decisions she’s made and the community she has built as she plans her next act.",Drama,Utopia|Pinky Promise|Digital Ignition Entertainment|High Frequency Entertainment,en,Released
976584,The Book of Clarence,40000000,6205230,129,2024-01-11,5.881,118,3.1261,"Streetwise but down-on-his-luck, Clarence is struggling to find a better life for his family, while fighting to free himself of debt. Captivated by the power and glory of the rising Messiah and His apostles, he risks everything to carve his own path to a divine life, and ultimately discovers that the redemptive power of belief may be his only way out.",Adventure|Comedy|Drama,Legendary Pictures|Kilburn Lane,en,Released
507241,The Killer's Game,30000000,5928351,104,2024-09-12,6.388,491,5.6633,"When top hitman Joe Flood is diagnosed with a terminal illness, he decides to take matters into his own hands – by taking a hit out on himself. But when the very hitmen he hired also target his ex-girlfriend, he must fend off an army of assassin colleagues and win back the love of his life before it's too late.",Action|Comedy|Thriller,Dogbone Entertainment|Mad Chance|Endurance Media|K. JAM Media|TKG Productions|The Feature Film One|Lionsgate,en,Released
947891,My Old Ass,3000000,5705895,89,2024-09-13,6.819,414,3.1299,"An 18th birthday mushroom trip brings free-spirited Elliott face-to-face with her wisecracking 39-year-old self. But when Elliott’s ""old ass"" starts handing out warnings about what her younger self should and shouldn't do, Elliott realizes she has to rethink everything about family, love, and what's becoming a transformative summer.",Comedy|Drama,Indian Paintbrush|LuckyChap Entertainment,en,Released
1059128,Queer,53400000,5450715,138,2024-11-27,6.634,449,2.8544,"In 1950s Mexico City, William Lee, an American ex-pat in his late forties, leads a solitary life amidst a small American community. However, the arrival in town of Eugene Allerton, a young student, stirs William into finally establishing a meaningful connection with someone.",Drama|Romance,Fremantle|The Apartment Pictures|Frenesy Film,en,Released
858017,I Saw the TV Glow,10000000,5396508,100,2024-05-03,6.062,581,2.5687,"Teenager Owen is just trying to make it through life in the suburbs when his classmate Maddy introduces him to a mysterious TV show — a vision of a supernatural world beneath their own. In the pale glow of the television, Owen’s view of reality begins to crack.",Drama|Horror,A24|Fruit Tree|Smudge Films|Hypnic Jerk,en,Released
974635,Hit Man,8800000,5101673,116,2024-05-16,6.792,1450,4.4831,A mild-mannered professor moonlighting as a fake hit man in police stings ignites a chain reaction of trouble when he falls for a potential client.,Comedy|Romance|Crime,Aggregate Films|BarnStorm Productions|Detour Filmproduction|AGC Studios|Cinetic Media|Monarch Media|Shivhans Pictures,en,Released
